key,value
"cost_rd","[500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 500 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1500 1500 1500 1500 1500 1500 1500 1500 1500 1500 1500 1500 1500 1500 1500 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000]"
"cost_total","[724.694 662 662 672.683 662 662 672.683 1114.511 707 780.683 816.215 826.898 812.732 826.898 816.215 736.898 747.581 758.264 747.581 1206.4037 761.34047 750.64424 1034.79701 1020.61778 761.28755 2087.724592 2609.6827105 10841.006107 65311.637329 1628.23492 1619.038126 1592.842132 1577.235538 1565.948944 1539.75295 1811.298556 11378.2850375 11797.379574 12277.6829745 12095.113715 11662.9984105 11633.1118059 12971.101158 15336.8863621 17293.017745 10417.0337891 9138.98996886 9777.96935166 10417.2513143 11042.4227735 11654.8414436 12301.2839065 12761.7783321 13073.6345838 13182.5515951 13129.1818193 15096.9449136 17254.1074567 19886.6540347 22823.2787172 26940.7928939 24069.3827011 26769.5422586 29780.9612099 33149.2783283 36904.0999648 41040.205399 45826.7145907 51159.4429676 56983.156874 63725.4511118 71121.2182828 79527.2584453 88865.9137241 99327.4041223 111145.542029 124255.309146 139101.241279 155653.76688 174227.580935 195036.164658 218502.622657 244950.613692 274534.420587 307773.669237 345014.797348 386795.328297 433742.207138 486341.982569 545373.242696 611606.640797 685865.65348 769249.849597 862774.925784 967662.779165 1085357.96884 1217498.85281 1365776.70157 1532209.63997 1718903.03473 1928377.07146]"
"cpt",1928377.07146
"ct_k","[612.347 581 581 586.3415 581 581 586.3415 807.2555 603.5 640.3415 658.1075 663.449 656.366 663.449 658.1075 618.449 623.7905 629.132 623.7905 853.20185 630.670235 625.32212 767.398505 760.30889 630.643775 1543.862296 1804.982554 5922.389836 33174.653887 1314.11746 1309.519063 1296.421066 1288.617769 1282.974472 1269.876475 1408.298878 6211.08734 6427.933152 6677.532501 6597.92951 6397.789849 6405.02864056 7100.34175287 8317.90460346 9339.86860169 6208.31447403 5557.75181986 5928.52191539 6309.71697345 6696.13667429 7091.96036574 7521.72554654 7880.73824017 8190.47084468 8428.72577302 8622.91724564 9828.25861759 11163.1240688 12781.7561142 14600.4708795 17321.5536735 15550.2227587 17214.1470265 19071.7186671 21152.1138861 23474.0517924 26042.1462591 28998.9601966 32298.1620775 35919.2827209 40091.7883838 44688.2370321 49902.6512836 55708.2155766 62216.0189023 69563.5453228 77731.3755572 86972.3974593 97290.5275411 108872.86526 121858.6413 136488.340651 152974.361989 171429.009777 192168.423242 215417.873566 241512.609716 270839.227605 303715.766279 340625.78526 382055.203302 428527.035178 480724.208909 539295.258714 605012.191609 678780.156849 758975.128096 851321.077034 954968.712161 1071237.81108 1201693.61707]"
"cum_cost","[724.694 1386.694 2048.694 2721.377 3383.377 4045.377 4718.06 5832.571 6539.571 7320.254 8136.469 8963.367 9776.099 10602.997 11419.212 12156.11 12903.691 13661.955 14409.536 15615.9397 16377.28017 17127.92441 18162.72142 19183.3392 19944.62675 22032.351342 24642.0340525 35483.0401595 100794.677489 102422.912409 104041.950535 105634.792667 107212.028205 108777.977149 110317.730099 112129.028655 123507.313692 135304.693266 147582.376241 159677.489956 171340.488366 182973.600172 195944.70133 211281.587692 228574.605437 238991.639226 248130.629195 257908.598547 268325.849861 279368.272635 291023.114078 303324.397985 316086.176317 329159.810901 342342.362496 355471.544315 370568.489229 387822.596685 407709.25072 430532.529437 457473.322331 481542.705032 508312.247291 538093.208501 571242.486829 608146.586794 649186.792193 695013.506784 746172.949751 803156.106625 866881.557737 938002.77602 1017530.03446 1106395.94819 1205723.35231 1316868.89434 1441124.20349 1580225.44476 1735879.21164 1910106.79258 2105142.95724 2323645.57989 2568596.19359 2843130.61417 3150904.28341 3495919.08076 3882714.40906 4316456.61619 4802798.59876 5348171.84146 5959778.48225 6645644.13573 7414893.98533 8277668.91112 9245331.69028 10330689.6591 11548188.5119 12913965.2135 14446174.8535 16165077.8882 18093454.9596]"
"cum_rev","[-1.8262629 -3.1429629 -4.4596629 -4.53931695 -4.08326695 -3.17834195 -0.587496 -0.68997985 3.41744515 9.1476161 21.23111585 42.98928655 75.54459535 121.78614105 182.8363908 262.3725615 363.23140315 489.43004075 642.9603824 824.025017518 1043.11219506 1298.51044981 1591.84166462 1926.90206565 2309.70482532 2734.99413626 3210.55970443 3681.97785121 3804.98153525 4486.87908365 5238.64482592 6061.39188259 6957.27944532 7929.39156986 8979.20457716 10107.719265 11245.4308628 12457.597494 13743.7402817 15108.0527704 16551.982838 18073.3226885 19663.5409592 21317.5935157 23039.8423462 24872.2212048 26791.0546446 28781.0386029 30841.9489708 32974.5896438 35179.8627201 37459.4351963 39817.0875922 42256.6057716 44783.3683979 47403.0854636 50115.0668324 52930.290239 55860.7220156 58921.524203 62129.625813 65476.8924117 68962.2925903 72599.1469579 76403.9032891 80392.8767141 84586.5745491 89008.9052449 93684.8655525 98643.8071941 103919.382611 109547.800866 115570.298536 122033.589131 128991.399112 136501.664123 144630.757113 153454.302119 163055.150811 173527.268124 184977.550924 197501.314744 211226.463717 226296.37885 242871.127633 261130.482429 281275.650483 303531.301353 328149.333513 355411.391768 385631.861048 419162.54328 456396.277752 497771.610843 543777.338575 594958.880378 651921.075989 715341.99963 785973.856496 864652.501611 952305.19064]"
"cum_rev_dir","[0 0 0 0.875 1.75 2.625 4.375 6.125 7.875 10.5 16.625 27.125 41.125 59.5 81.375 107.625 139.125 176.75 219.625 268.625254072 323.750684423 384.126413357 450.627648036 522.379739353 600.258281654 684.264281651 776.179997817 876.206295706 986.581093778 1104.83089581 1231.83070172 1366.70551144 1509.45532489 1660.955142 1820.32996269 1988.4547869 2160.51292145 2336.60450183 2516.85279872 2701.40956038 2890.46158748 3084.23882391 3283.02431219 3487.16644188 3697.09401689 3913.33478746 4133.8112034 4358.93515692 4589.18670869 4825.12534128 5067.40306083 5316.7796474 5574.14040195 5840.51679333 6117.11047121 6405.32118402 6706.779223 7023.38310851 7357.34334127 7711.23316247 8088.04740237 8483.87877756 8900.92293677 9341.63921588 9809.65682343 10307.1845999 10837.6747318 11405.8658377 12015.2058745 12670.5303525 13378.1213802 14143.1480938 14972.3640602 15873.3122664 16855.2883293 17926.8125683 19098.3615763 20382.4848993 21791.3073795 23339.2926258 25043.392937 26919.7107988 28988.0467945 31270.3333783 33790.8284395 36576.3168939 39656.3176284 43063.2919455 46832.848126 51003.9347703 55619.0130728 60724.1949993 66369.3302955 72608.020147 79497.5288751 87098.5569501 95474.8284402 104692.433274 114818.848761 125921.544895 138066.053133]"
"d_circuits","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 6 40 266 0 0 0 0 0 0 0 72 89 110 134 166 205 251 310 381 469 415 484 564 657 767 893 1042 1215 1416 1651 1926 2244 2618 3051 3558 3050 3423 3840 4309 4834 5425 6087 6829 7662 8597 9647 10823 12144 13626 15289 17154 19247 21596 24230 27188 30504 34227 38403 43089 48346 54246 60865 68291 76624 85974 96464 108234 121441 136260 152885 171540 192471 215956 242307 271872]"
"d_conv_km","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.435275281648 0.636498180888 0.907488403623 1.26974771927 1.75099041458 1.99548640708 2.52000832907 3.16365080354 3.95150263711 4.91369872352 6.08640384629 7.5129840289 9.24540058433 11.3458685177 13.8888286267 16.9632917432 20.6756243142 25.1528572411 30.5466149295 37.0377792677 35.6238754034 41.3397151913 47.9200446685 55.4907309274 64.1954863191 74.1983493822 85.6865055215 98.8734934092 114.002849244 131.352247984 151.238208574 174.021439147 200.112908327 229.980740235 264.158043833 303.251801962 347.952962093 399.047889731 457.431366769 524.121341278 600.275662638 687.211066897 786.424712342 899.618604951 1028.72729835 1175.94930368 1343.78270241 1535.06551997 1753.02149195 2001.31193765 2284.09455007 2606.09001787 2972.65751522 3389.88023187 3864.6622696 3773.88106094 4234.36419472 4751.03476871 5330.74868752 5981.19840264]"
"d_fsp","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 27 180 1197 0 0 0 0 0 0 0 151 147 133 99 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"d_haulers","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 21 142 0 0 0 0 0 0 0 39 47 59 71 89 103 126 153 186 227 195 224 259 298 343 395 456 524 604 696 801 921 1061 1220 1403 1152 1274 1410 1558 1722 1904 2104 2324 2566 2834 3128 3453 3808 4201 4632 5105 5626 6197 6824 7512 8265 9091 9996 10986 12069 13251 14544 15955 17493 19168 20993 22977 25133 27473 30010 41170 46193 51829 58154 65249]"
"d_molei","[18 0 0 1 0 0 1 117 0 1 5 6 4 6 5 6 7 8 7 8 8 7 9 7 8 8 10 11 12 10 12 10 11 12 10 12 0 0 0 0 0 0 0 0 0 0 2 3 2 2 3 2 2 3 2 2 3 2 2 3 2 1 1 2 2 1 1 3 1 1 2 1 2 1 2 1 1 3 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"d_msr","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 1 1 1 1 1 1 2 2 2 2 3 4 4 5 5 7 5 6 7 8 9 9 11 13 13 16 17 20 22 24 28 30 35 39 44 49 54 62 69 78 87 97 110 123 138 155 173 195 219 245 275 309 346 389 436 489]"
"d_probes","[0 0 0 1 0 0 1 0 0 1 4 5 4 5 4 5 6 7 6 7 7 6 7 6 7 7 9 9 10 9 10 9 9 10 9 10 4 4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 2 1 1 2 1 1 2 1 1 1 2 1 1 2 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"df","[0.970873786408 0.942595909134 0.915141659353 0.888487047916 0.862608784384 0.837484256684 0.813091511343 0.789409234314 0.766416732344 0.744093914897 0.722421276599 0.701379880193 0.680951339993 0.661117805819 0.641861947397 0.62316693922 0.605016445845 0.587394607616 0.570286026812 0.553675754186 0.537549275909 0.521892500883 0.50669174843 0.49193373634 0.477605569262 0.463694727439 0.450189055766 0.43707675317 0.424346362301 0.411986759516 0.399987145161 0.390231361133 0.380713523056 0.371427827372 0.36236861207 0.353530353239 0.344907661697 0.336495279704 0.32828807776 0.320281051473 0.312469318511 0.30484811562 0.297412795727 0.2901588251 0.283081780585 0.276177346912 0.269441314061 0.262869574693 0.256458121652 0.250203045514 0.244100532209 0.238146860692 0.232338400675 0.226671610414 0.221143034551 0.215749302001 0.210487123903 0.205353291613 0.200344674744 0.195458219263 0.190690945622 0.186039946948 0.181502387267 0.177075499772 0.172756585144 0.168543009896 0.164432204777 0.160421663197 0.156508939704 0.152691648492 0.148967461943 0.145334109213 0.141789374842 0.138331097407 0.134957168202 0.131665529953 0.129083852895 0.126552796956 0.124071369565 0.121638597612 0.119253527071 0.116915222619 0.114622767273 0.112375262033 0.110171825522 0.108011593649 0.105893719264 0.103817371827 0.101781737086 0.0997860167506 0.0978294281868 0.0959112041047 0.0940305922596 0.0921868551564 0.0903792697612 0.0886071272169 0.0868697325656 0.085166404476 0.0834964749765 0.0818592891926 0.0802542050908]"
"df_k","[0.966183574879 0.933510700366 0.901942705668 0.871442227699 0.841973166859 0.813500644308 0.785990960684 0.759411556216 0.73373097219 0.70891881371 0.684945713729 0.661783298289 0.639404152936 0.617781790277 0.596890618625 0.576705911715 0.557203779435 0.53836113955 0.520155690387 0.502565884432 0.485570902833 0.469150630756 0.453285633581 0.437957133894 0.42314698927 0.408837670792 0.395012242311 0.381654340397 0.368748154973 0.356278410602 0.344230348408 0.332589708607 0.32134271363 0.310476051816 0.299976861658 0.289832716578 0.28003161022 0.270561942242 0.261412504581 0.252572468195 0.244031370236 0.235779101678 0.227805895341 0.220102314339 0.212659240907 0.205467865611 0.198519676919 0.191806451129 0.185320242637 0.179053374528 0.172998429496 0.167148241059 0.161495885081 0.156034671576 0.150758136788 0.145660035544 0.140734333859 0.135975201796 0.131377006566 0.126934305861 0.122641841412 0.118494532765 0.114487471271 0.110615914271 0.106875279489 0.103261139603 0.0997692170077 0.0963953787514 0.0931356316438 0.0899861175303 0.0869431087249 0.0840030035989 0.0811623223178 0.0784177027225 0.0757658963503 0.0732037645896 0.0707282749658 0.0683364975515 0.0660256014991 0.0637928516899 0.0616356054975 0.0595513096594 0.0575374972555 0.0555917847879 0.0537118693603 0.051895525952 0.0501406047845 0.0484450287773 0.0468067910892 0.0452239527432 0.0436946403316 0.0422170437986 0.0407894142982 0.0394100621238 0.038077354709 0.0367897146947 0.0355456180625 0.0343435923309 0.0331822148125 0.03206011093 0.0309759525893]"
"dr","[0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.025 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02 0.02]"
"dr_flat","[0.014 0.02 0.03 0.035]"
"earth_cargo","[24.966 18 18 19.187 18 18 19.187 68.279 23 31.187 35.135 36.322 34.748 36.322 35.135 26.322 27.509 28.696 27.509 78.4893 29.03783 27.84936 59.42189 57.84642 29.03195 201.43048 298.037095 1821.70973 11902.58646 116.3398 114.63669 109.78558 106.89547 104.80536 99.95425 149.25914 1913.776925 1988.68386 2074.129805 2035.99415 1950.077245 1936.32709829 2174.35533524 2599.62287356 2945.61079384 3366.97545207 2864.9905192 3079.55794901 3286.02747266 3477.02887939 3650.30486229 3823.646688 3904.83207351 3906.53099131 3803.06065769 3605.01165895 4214.94903682 4872.78671029 5683.91833635 6578.24627017 7695.39137634 6815.3279539 7644.31618572 8567.39403422 9597.73155379 10744.0385379 11998.447312 13462.2035153 15089.0247121 16851.0993225 18906.9301824 21146.3850005 23699.6857294 26526.158518 29689.108176 33265.5973651 37219.1468708 41703.0750555 46690.591471 52283.7725403 58542.0186864 65611.4256048 73581.0013627 82484.3286478 92484.1967959 103677.539025 116226.174865 130322.383626 146100.973032 163797.965949 183641.149996 205870.894642 230820.512551 258783.733656 290120.470045 325262.24959 366818.979773 411564.499627 461792.742246 518132.178918 581346.763513]"
"ec_k","[24.966 18 18 19.187 18 18 19.187 68.279 23 31.187 35.135 36.322 34.748 36.322 35.135 26.322 27.509 28.696 27.509 78.4893 29.03783 27.84936 59.42189 57.84642 29.03195 201.43048 298.037095 1821.70973 11902.58646 116.3398 114.63669 109.78558 106.89547 104.80536 99.95425 148.53914 1912.896925 1987.58386 2072.789805 2034.33415 1948.037245 1933.82709829 2171.27533524 2595.84287356 2940.95079384 3361.25545207 2858.3105192 3071.77794901 3276.96747266 3466.46887939 3637.98486229 3809.286688 3888.09207351 3887.01099131 3780.30065769 3578.47165895 4184.00903682 4836.72671029 5641.87833635 6529.22627017 7638.23137634 6751.2079539 7572.37618572 8486.67403422 9507.15155379 10642.4185379 11884.427312 13334.2635153 14945.4847121 16690.0393225 18726.2101824 20943.6250005 23472.1857294 26270.898518 29402.708176 32944.2573651 36858.5868708 41298.5150555 46236.671471 51774.4725403 57970.5786864 64970.2656048 72861.6013627 81677.1486478 91578.5367959 102661.379025 115086.014865 129043.103626 144665.593032 162187.445949 181834.129996 203843.374642 228545.612551 256231.253656 287256.530045 322048.86959 363213.499773 407519.079627 457253.722246 513039.298918 575632.463513]"
"ef",0.3
"ext_h2","[0 0 0 0.448875 0.89775 1.346625 2.244375 3.142125 4.039875 5.3865 8.528625 13.915125 21.097125 30.5235 41.745375 55.211625 71.371125 90.67275 112.667625 137.804625 166.08375 197.056125 231.170625 267.5295 307.0305 349.673625 395.90775 446.18175 500.9445 559.29825 620.34525 683.18775 748.274625 815.605875 885.1815 957.0015 1027.92375 1097.499375 1166.17725 1233.5085 1299.493125 1364.58 1428.32025 1491.16275 1552.658625 1612.807875 1669.815 1723.68 1773.954 1821.085875 1864.62675 1905.0255 1942.282125 1975.94775 2006.47125 2033.40375 2059.4385 2084.5755 2108.81475 2132.15625 2154.6 2175.697125 2195.447625 2213.8515 2231.357625 2247.517125 2263.22775 2278.938375 2294.200125 2309.013 2323.825875 2338.189875 2352.105 2365.57125 2379.0375 2392.054875 2404.623375 2417.191875 2429.3115 2440.98225 2452.653 2463.874875 2474.647875 2484.972 2494.398375 2503.375875 2511.9045 2519.535375 2526.717375 2533.4505 2539.285875 2544.672375 2549.61 2554.09875 2557.68975 2560.831875 2563.525125 2565.320625 2566.66725 2567.565 2567.565]"
"ext_h2_k","[0 0 0 0.89775 1.7955 2.69325 4.48875 6.28425 8.07975 10.773 17.05725 27.83025 42.19425 61.047 83.49075 110.42325 142.74225 181.3455 225.33525 275.60925 332.1675 394.11225 462.34125 535.059 614.061 699.34725 791.8155 892.3635 1001.889 1118.5965 1240.6905 1366.3755 1496.54925 1631.21175 1770.363 1914.003 2055.8475 2194.99875 2332.3545 2467.017 2598.98625 2729.16 2856.6405 2982.3255 3105.31725 3225.61575 3339.63 3447.36 3547.908 3642.17175 3729.2535 3810.051 3884.56425 3951.8955 4012.9425 4066.8075 4118.877 4169.151 4217.6295 4264.3125 4309.2 4351.39425 4390.89525 4427.703 4462.71525 4495.03425 4526.4555 4557.87675 4588.40025 4618.026 4647.65175 4676.37975 4704.21 4731.1425 4758.075 4784.10975 4809.24675 4834.38375 4858.623 4881.9645 4905.306 4927.74975 4949.29575 4969.944 4988.79675 5006.75175 5023.809 5039.07075 5053.43475 5066.901 5078.57175 5089.34475 5099.22 5108.1975 5115.3795 5121.66375 5127.05025 5130.64125 5133.3345 5135.13 5135.13]"
"ext_h2_mkiii","[0 0 0 0.448875 0.89775 1.346625 2.244375 3.142125 4.039875 5.3865 8.528625 13.915125 21.097125 30.5235 41.745375 55.211625 71.371125 90.67275 112.667625 137.804625 166.08375 197.056125 231.170625 267.5295 307.0305 349.673625 395.90775 446.18175 500.9445 559.29825 620.34525 683.18775 748.274625 815.605875 885.1815 957.0015 1027.92375 1097.499375 1166.17725 1233.5085 1299.493125 1364.58 1428.32025 1491.16275 1552.658625 1612.807875 1669.815 1723.68 1773.954 1821.085875 1864.62675 1905.0255 1942.282125 1975.94775 2006.47125 2033.40375 2059.4385 2084.5755 2108.81475 2132.15625 2154.6 2214.1657125 2310.8533875 2444.663025 2616.0435 2824.5459375 3071.0680875 3356.058825 3679.069275 4040.0994375 4439.5981875 4838.6480625 5237.2490625 5635.4011875 6033.5533125 6431.2565625 6828.5109375 7225.7653125 7622.5708125 8018.9274375 8415.2840625 8772.723225 9091.244925 9370.8491625 9611.0870625 9812.4075 9974.810475 10097.8471125 10181.9662875 10227.168 10233.003375 10238.389875 10243.3275 10247.81625 10251.40725 10254.549375 10257.242625 10259.038125 10260.38475 10261.2825 10261.2825]"
"ext_reo","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00124834090333 0.00211445727399 0.003581497291 0.00606639018117 0.0102753364976 0.0174045086098 0.02948 0.200052578343 1.35756560725 9.2125 9.2125 9.2125 9.2125 9.2125 9.2125 9.2125 9.2125 11.3419179079 13.963538869 17.1911328691 21.1647671908 26.0568848867 32.0797882575 39.4948520945 48.623866512 59.8630016115 73.7 85.927891367 100.184566008 116.806628284 136.18653007 158.781836655 185.126030002 215.841104413 251.652252002 293.404984698 342.085097037 398.841941065 465.015562882 542.168341537 632.121877261 737 826.927600821 927.828028492 1041.04017039 1168.06628284 1310.5919252 1470.50832613 1649.93747912 1851.26030002 2077.14822034 2330.59863554 2614.97467865 2934.04984698 3292.05807415 3693.74991183 4144.45556665 4650.15562882 5217.56043091 5854.19908992 6568.51941405 7370 8269.27600821 9278.28028492 10410.4017039 11680.6628284 13105.919252 14705.0832613 16499.3747912 18512.6030002 20771.4822034 23305.9863554 26149.7467865 29340.4984698 32920.5807415 36937.4991183 41444.5556665 46501.5562882 52175.6043091 58541.9908992 65685.1941405 73700]"
"ext_rockets","[-1.8262629 -1.3167 -1.3167 -1.40352905 -1.3167 -1.3167 -1.40352905 -4.99460885 -1.68245 -2.28132905 -2.57012525 -2.6569543 -2.5418162 -2.6569543 -2.57012525 -1.9254543 -2.01228335 -2.0991124 -2.01228335 -5.741492295 -2.1241172645 -2.037180684 -4.3467112535 -4.231465623 -2.1236871425 -8.419794064 -12.457950571 -76.147466714 -497.528114028 -4.86300364 -4.791813642 -4.52800304865 -4.34937571082 -4.20606757248 -3.95581338702 -5.82413642054 -73.6122046029 -75.3878630121 -77.4738920587 -74.9175401802 -70.6719694051 -69.0971741513 -76.3823197522 -89.8761896907 -100.200371076 -70.3697869483 -57.3858675366 -59.0045612699 -60.101812153 -60.5703646333 -60.4132299031 -59.9556403883 -57.8315880272 -54.4582139781 -49.7072863289 -43.9824941185 -47.7571112537 -50.9715417436 -54.5115477558 -57.3657610551 -60.3126299121 -51.1895023038 -54.9196340968 -58.7535819003 -62.6851842107 -66.6634016157 -70.5283731056 -74.7362642029 -78.8401541205 -82.5440568374 -86.4401214275 -89.7730125726 -92.873143452 -95.2869350513 -96.9534938874 -97.7696697559 -97.2350212 -95.3306231347 -91.4843776634 -85.369597351 -76.4705119091 -85.7049246962 -96.1151830301 -107.745154296 -120.807482065 -135.428785352 -151.820440917 -170.233613611 -190.844396023 -213.961093021 -239.881252182 -268.918856126 -301.50929452 -338.036252088 -378.969863996 -424.873813527 -479.157292329 -537.606127638 -603.216769559 -676.810158711 -759.384209839]"
"ext_total","[-1.8262629 -1.3167 -1.3167 -0.95465405 -0.41895 0.029925 0.84084595 -1.85248385 2.357425 3.10517095 5.95849975 11.2581707 18.5553088 27.8665457 39.17524975 53.2861707 69.35884165 88.5736376 110.65534165 132.064381046 163.961747193 195.022525813 226.829980137 263.308309713 304.924217366 341.283310936 383.649852007 371.391848893 12.628885972 563.64774636 624.765936358 687.872246951 753.137749289 820.612307428 890.438186613 960.389863579 965.653463305 1036.07505086 1105.89449081 1179.75572701 1254.87804048 1327.56261411 1391.43278234 1449.91042682 1512.32125554 1616.13808805 1698.35702383 1764.86000474 1830.65881613 1896.70204044 1962.99535675 2030.19588961 2100.29164139 2173.14178802 2250.16894837 2331.50635292 2410.52332981 2498.61952114 2596.47154378 2706.91236621 2831.28737009 2951.43522352 3068.3560194 3196.13808849 3336.73872363 3491.44564858 3663.20770303 3854.13958992 4066.6202709 4303.6171635 4567.98438912 4863.39154108 5193.28170353 5562.3423891 5975.83391795 6438.7407719 6957.54398262 7539.42168278 8192.02621225 8924.13206669 9746.18248809 10647.4459585 11656.8129769 12787.6285496 14054.2537214 15473.8663416 17065.1673204 18848.6765526 20848.4759792 23090.9716104 25605.3909783 28425.5003054 31588.5991753 35136.6432394 39116.2190043 43580.513728 48585.9241209 54203.3188065 60505.4413796 67575.9489817 75508.1807902]"
"fossil_frac","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.9867 0.9734 0.9601 0.9468 0.9335 0.9202 0.9069 0.8936 0.8803 0.867 0.8537 0.8404 0.8271 0.8138 0.8 0.7667 0.7334 0.7001 0.6668 0.6335 0.6002 0.5669 0.5336 0.5003 0.467 0.4337 0.4004 0.3671 0.3338 0.3 0.2875 0.275 0.2625 0.25 0.2375 0.225 0.2125 0.2 0.1875 0.175 0.1625 0.15 0.1375 0.125 0.1125 0.1 0.0875 0.075 0.0625 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05]"
"frac",0.95
"frontier_km","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62 64 66 68 70 72 74 76 78 80 82 84 86 88 90 92 94 96 98 100 102 104 106 108 110 112 114 116 118 120 122 124 126 128 130 132 134 136 138 140 142 144]"
"fsp.power_kw",40
"fsp.mass_kg",6600
"fsp_count","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 5 5 5 5 5 5 32 212 1409 1409 1409 1409 1409 1409 1409 1409 1560 1707 1840 1939 1989 1961 1810 1485 914 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20]"
"gcolor","[0.15 0.2 0.3]"
"h2_attribution",0.5
"h2_co2_multiplier",12
"h2_per_gw_yr",150000
"hauler.mass_kg",1450
"hauler.throughput_yr",1500
"hauler.life_yr",10
"hauler.maint_kg_yr",9
"hauler_ore_frac","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.99 0.98 0.97 0.96 0.95 0.94 0.93 0.92 0.91 0.9 0.89 0.88 0.87 0.86 0.85 0.84 0.83 0.82 0.81 0.8 0.79 0.78 0.77 0.76 0.75 0.74 0.73 0.72 0.71 0.7 0.69 0.68 0.67 0.66 0.65 0.64 0.63 0.62 0.61 0.6 0.59 0.58 0.57 0.56 0.55 0.54 0.53 0.52 0.51 0.5 0.49 0.48 0.47 0.46 0.45 0.45 0.45 0.45 0.45 0.45]"
"haulers_needed","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 4 25 167 167 167 167 167 167 167 167 206 253 312 383 472 575 701 854 1040 1267 1462 1686 1945 2243 2586 2981 3437 3961 4565 5261 6062 6983 8044 9264 10667 11819 13093 14503 16061 17783 19687 21791 24115 26681 29515 32643 36096 39904 44105 48737 53842 59468 65665 72489 80001 88266 97357 107353 118339 130408 143659 158203 174158 191651 210819 231812 254789 279922 307395 337405 378575 424768 476597 534751 600000]"
"i",101
"i100",101
"i30",31
"i90",91
"idx",10
