key,value
"extern_annual","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33480 33480 33480 33480 33480 33480 33480 33480 33480 33480 10462500 10462500 10462500 10462500 10462500 10462500 10462500 10462500 10462500 10462500 83700000 83700000 83700000 83700000 83700000 83700000 83700000 83700000 83700000 83700000 837000000 837000000 837000000 837000000 837000000 837000000 837000000 837000000 837000000 837000000 837000000 837000000 837000000 837000000 837000000 8370000000 8370000000 8370000000 8370000000 8370000000 8370000000 8370000000 8370000000 8370000000 8370000000 8370000000 8370000000 8370000000 8370000000 8370000000 8370000000 8370000000 8370000000 8370000000 8370000000 83700000000 83700000000 83700000000 83700000000 83700000000 83700000000 83700000000 83700000000 83700000000 83700000000 83700000000 83700000000 83700000000 83700000000 83700000000 83700000000 83700000000 83700000000 83700000000 83700000000 0]"
"f",5
"global_demand_yr",5577182.17274
"gops",300000000
"ground.ops_annual_early",200000000
"ground.ops_annual_mid",500000000
"ground.ops_annual_late",300000000
"ground_cost",300000000
"hardware_cost",1.435074532e+14
"idx",100
"irr_commercial",NaN
"irr_hybrid",NaN
"launch.cost_kg_early",6000
"launch.cost_kg_mid",4000
"launch.cost_kg_late",2000
"launch.starship_cargo",100000
"launch.cost_per_flight_early",600000000
"launch.cost_per_flight_mid",400000000
"launch.co2_per_launch",2200
"launch.scc",190
"launch_carbon","[0 0 836000 836000 557333.333333 557333.333333 557333.333333 1254000 1254000 1114666.66667 1114666.66667 1114666.66667 1114666.66667 1114666.66667 1114666.66667 1839200 1839200 1839200 1839200 1839200 1839200 1839200 1839200 1839200 1839200 76661200 76661200 76661200 76661200 76661200 76661200 76661200 76661200 76661200 76661200 585283600 585283600 585283600 585283600 585283600 585283600 585283600 585283600 585283600 585283600 1050266800 1050266800 1050266800 1050266800 1050266800 1050266800 1050266800 1050266800 1050266800 1050266800 1050266800 1050266800 1050266800 1050266800 1050266800 3921362500 3921362500 3921362500 3921362500 3921362500 3921362500 3921362500 3921362500 3921362500 3921362500 3921362500 3921362500 3921362500 3921362500 3921362500 3921362500 3921362500 3921362500 3921362500 3921362500 24824184000 24824184000 24824184000 24824184000 24824184000 24824184000 24824184000 24824184000 24824184000 24824184000 24824184000 24824184000 24824184000 24824184000 24824184000 24824184000 24824184000 24824184000 24824184000 24824184000 0]"
"lcost",2000
"market_share",0.179302014714
"mass.probe_mk1",12000
"mass.probe_mk2",25000
