key,value
"exr_25","[-2.58214623333 -2.07258333333 -2.07258333333 -2.15941238333 -2.07258333333 -2.07258333333 -2.15941238333 -5.75049218333 -2.43833333333 -3.03721238333 -3.32600858333 -3.41283763333 -3.29769953333 -3.41283763333 -3.32600858333 -2.68133763333 -2.76816668333 -2.85499573333 -2.76816668333 -10.1459513283 -2.86888179783 -2.78194521733 -5.09147578683 -4.97623015633 -2.86845167583 -8.84537379733 -9.66302255233 -53.1722719953 -353.253607153 -2.21156833333 -2.25247590333 -2.13304517226 -2.09581590138 -2.0909240347 -1.97610432558 -3.97688004014 -48.8705117367 -49.1208418099 -52.5730257421 -49.5409952581 -44.039697016 -40.7453825308 -46.5222189951 -53.6149212126 -59.5029235019 -46.366568603 -33.5893776456 -35.6133564335 -36.4258207114 -36.8672008707 -36.9712324122 -36.457980466 -35.3948779094 -34.3592086741 -31.8593174294 -28.534111536 -31.1090385553 -33.1023488794 -35.1018928881 -37.2316928826 -38.9549852768 -32.5452248262 -34.6728438115 -37.3678925609 -39.4303461597 -42.1715585651 -44.5622344759 -47.0950821108 -49.5728215297 -51.978085036 -54.8793043641 -56.4346374162 -58.2378019929 -59.7457754332 -60.8425553756 -61.1837401401 -60.8779495058 -59.5691406368 -57.1605560338 -53.3056520012 -47.7648813699 -22.777232193 -23.8326635524 -24.8990284504 -26.0269869277 -27.2786675572 -28.422018208 -29.7342705284 -31.0551944571 -32.4899214944 -33.9537641854 -35.4683921252 -37.0947201017 -38.7634129547 -40.5415890526 -42.3841727469 -45.2086945452 -47.3391733688 -49.5490004277 -51.8726701967 -54.2937597383 -45.1684210557 -46.7827732536 -48.4055557369 -50.1304086491 -51.966129655 -51.1333410667 -50.3184944181 -49.3128679221 -48.2195042023 -46.9663563156 -45.5789375008 -44.02082201 -42.2923783372 -40.4058627142 -38.3716568795 -39.6704251987 -41.0937600999 -42.5265773912 -44.0079535089 -45.5792608739 -57.9532294687 -60.6650073274 -63.498934601 -66.4425026807 -69.6606445475 -70.6046338863 -71.6120186529 -72.5478510114 -73.4135562329 -74.1973907082 -74.8848681656 -75.5150026924 -75.9884109823 -76.3794171657 -76.6095112411 -80.1826075634 -83.9387337389 -87.8414987154 -91.961636715 -96.2423420006 -31.2428009653 -31.2726762265 -31.3017823589 -31.3343152902 -31.3680912229 -31.3995556155 -31.433564949 -31.4689629567 -31.5040147299 -31.538205397 -31.574446354 -31.6117825494 -31.6495827771 -31.6908089937 -31.7297822339 -31.769140452 -31.8126135754 -31.8536488357 -31.8950003653 -31.9405143736 -32.1411181383 -32.203457831 -32.2694348116 -32.3316559491 -32.3998421904 -32.4670445816 -32.5377812499 -32.6105458452 -32.6840720103 -32.759368719 -32.8361375192 -32.917162195 -32.9971107212 -33.0831031703 -33.1692219077 -33.2567867945 -33.3477733247 -33.4390051948 -33.5363749073 -33.6331631469 -32.4776021469 -32.4776021469 -32.4776021469 -32.4776021469 -32.4776021469 -32.4776021469 -32.4776021469 -32.4776021469 -32.4776021469 -32.4776021469 -32.4776021469 -32.4776021469 -32.4776021469 -32.4776021469 -32.4776021469 -32.4776021469 -32.4776021469 -32.4776021469 -32.4776021469 -32.4776021469]"
"ext_g_k","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 507.106517182 557.826343701 613.619070518 674.992079444 742.503499651 816.767283326 898.458788982 988.320923203 1087.17089667 1195.90765593 1315.52005842 1447.09586525 1591.83163329 1751.04359676 1926.17963711 2118.83245013 2330.75403002 2563.87160208 2631.43775023 2700.78448068 2771.95871741 2845.00862101 2919.98362124 2996.93445053 3075.91317821 3156.97324586 3240.16950337 3325.55824613 3413.19725308 3503.14582581 3628.19818138 3798.28896466 3976.35364384 4162.76603701 4357.91748698 4562.21768278 4776.09551976 5000 5176.32461921 5358.86731268 5547.84736034 5743.49177499 5946.03557501 6155.72206672 6372.8031366 6597.53955386 6830.20128377 7071.06781187 7320.42847973 7578.58283255 7845.84097897 8122.52396356 8408.96415254 8705.50563296 9012.50462611 9330.32991537 9659.36328925 10000 10352.6492384 10717.7346254 11095.6947207 11486.98355 11892.07115 12311.4441334 12745.6062732 13195.0791077 13660.4025675 14142.1356237 14640.8569595 15157.1656651 15691.6819579 16245.0479271 16817.9283051 17411.0112659 18025.0092522 18660.6598307 19318.7265785 20000 20409.603073 20827.5948798 21254.1472231 21689.435424 22133.638394 22586.9387091 23049.5226844 23521.5804505 24003.3060322 24494.8974278 24996.5566908 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000 25000]"
"ext_geo","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 304.263910309 334.695806221 368.171442311 404.995247666 445.502099791 490.060369995 539.075273389 592.992553922 652.302538004 717.544593557 789.312035055 868.257519151 955.098979974 1050.62615806 1155.70778227 1271.29947008 1398.45241801 1538.32296125 1578.86265014 1620.47068841 1663.17523044 1707.0051726 1751.99017275 1798.16067032 1845.54790693 1894.18394752 1944.10170202 1995.33494768 2047.91835185 2101.88749549 2176.91890883 2278.9733788 2385.8121863 2497.65962221 2614.75049219 2737.33060967 2865.65731186 3000 3105.79477152 3215.32038761 3328.7084162 3446.09506499 3567.62134501 3693.43324003 3823.68188196 3958.52373232 4098.12077026 4242.64068712 4392.25708784 4547.14969953 4707.50458738 4873.51437814 5045.37849152 5223.30337978 5407.50277566 5598.19794922 5795.61797355 6000 6211.58954305 6430.64077522 6657.41683241 6892.19012998 7135.24269002 7386.86648007 7647.36376392 7917.04746464 8196.24154053 8485.28137424 8784.51417567 9094.29939906 9415.00917476 9747.02875627 10090.756983 10446.6067596 10815.0055513 11196.3958984 11591.2359471 12000 12245.7618438 12496.5569279 12752.4883339 13013.6612544 13280.1830364 13552.1632255 13829.7136106 14112.9482703 14401.9836193 14696.9384567 14997.9340145 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000]"
"ext_h2","[0 0 0 0.448875 0.89775 1.346625 2.244375 3.142125 4.039875 5.3865 8.528625 13.915125 21.097125 30.5235 41.745375 55.211625 71.371125 90.67275 112.667625 137.804625 166.08375 197.056125 231.170625 267.5295 307.0305 349.673625 395.90775 446.18175 500.9445 559.29825 620.34525 683.18775 748.274625 815.605875 885.1815 957.0015 1027.92375 1097.499375 1166.17725 1233.5085 1299.493125 1364.58 1428.32025 1491.16275 1552.658625 1612.807875 1669.815 1723.68 1773.954 1821.085875 1864.62675 1905.0255 1942.282125 1975.94775 2006.47125 2033.40375 2059.4385 2084.5755 2108.81475 2132.15625 2154.6 2189.54491875 2236.99100625 2296.9382625 2369.3866875 2454.33628125 2552.68479375 2664.432225 2789.578575 2928.12384375 3080.06803125 3245.8600125 3425.4997875 3618.98735625 3826.32271875 4047.505875 4282.536825 4531.41556875 4794.14210625 5070.7164375 5361.1385625 5635.46851875 5893.70630625 6135.851925 6361.905375 7508.09165625 8639.98126875 9757.5742125 10860.8704875 11949.8700938 13024.5730313 14084.530425 15129.742275 16160.2085813 17175.9293438 18176.9045625 19163.1342375 20134.6183688 21091.3569563 22033.35 22960.5975 23889.6405 24820.479 25753.113 26687.5425 26687.5425 26687.5425 26687.5425 26687.5425 26687.5425 26687.5425 26687.5425 26687.5425 26687.5425 26687.5425 26370.187875 26052.83325 25735.478625 25418.124 25100.769375 24783.41475 24466.060125 24148.7055 23831.350875 23513.99625 23196.641625 22879.287 22561.932375 22244.57775 21927.223125 21609.8685 21292.513875 20975.15925 20657.804625 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45 20340.45]"
"ext_reo","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00124834090333 0.00211445727399 0.003581497291 0.00606639018117 0.0102753364976 0.0174045086098 0.02948 0.200052578343 1.35756560725 9.2125 9.2125 9.2125 9.2125 9.2125 9.2125 9.2125 9.2125 11.3419179079 13.963538869 17.1911328691 21.1647671908 26.0568848867 32.0797882575 39.4948520945 48.623866512 59.8630016115 73.7 85.927891367 100.184566008 116.806628284 136.18653007 158.781836655 185.126030002 215.841104413 251.652252002 293.404984698 342.085097037 398.841941065 465.015562882 542.168341537 632.121877261 737 826.927600821 927.828028492 1041.04017039 1168.06628284 1310.5919252 1470.50832613 1649.93747912 1851.26030002 2077.14822034 2330.59863554 2614.97467865 2934.04984698 3292.05807415 3693.74991183 4144.45556665 4650.15562882 5217.56043091 5854.19908992 6568.51941405 7370 7715.50733178 8077.21212846 8455.873731 8852.28707844 9267.28437676 9701.73684594 10156.556549 10632.6983065 11131.1617016 11652.9931777 12199.2882361 12771.1937351 13369.9102984 13996.6948348 14652.8631775 15339.7928464 16058.9259395 16811.772161 17599.9119903 18425 19074.7562218 19747.4260472 20443.8175229 21164.7671908 21911.1410939 22683.8358159 23483.7795584 24311.933256 25169.2917307 26056.8848867 26975.7789478 27927.077738 28911.9240075 29931.5008057 30987.0329021 32079.7882575 33211.0795472 34382.2657381 35594.7537209 36850 38149.5124436 39494.8520945 40887.6350457 42329.5343816 43822.2821879 45367.6716318 46967.5591167 48623.866512 50338.5834614 52113.7697734 53951.5578956 55854.1554759 57823.848015 59863.0016115 61974.0658042 64159.5765149 66422.1590944 68764.5314763 71189.5074418 73700 75209.387324 76749.6871322 78321.5325173 79925.5695373 81562.4574819 83232.8691432 84937.4910919 86677.0239601 88452.1827286 90263.6970216 92112.3114055 93998.7856961 95923.89527 97888.4313838 99893.2014991 101939.029614 104026.756604 106157.240563 108331.35716 110550 113409.956639 116343.901085 119353.74742 122441.459246 125609.050963 128858.589084 132192.193583 135612.039279 139120.357254 142719.436308 146411.624453 150199.330445 154085.025355 158071.244182 162160.587504 166355.723179 170659.388082 175074.389891 179603.608921 184250 184250 184250 184250 184250 184250 184250 184250 184250 184250 184250 184250 184250 184250 184250 184250 184250 184250 184250 184250 184250]"
"ext_rockets","[-2.58214623333 -2.07258333333 -2.07258333333 -2.15941238333 -2.07258333333 -2.07258333333 -2.15941238333 -5.75049218333 -2.43833333333 -3.03721238333 -3.32600858333 -3.41283763333 -3.29769953333 -3.41283763333 -3.32600858333 -2.68133763333 -2.76816668333 -2.85499573333 -2.76816668333 -10.1459513283 -2.86888179783 -2.78194521733 -5.09147578683 -4.97623015633 -2.86845167583 -8.84537379733 -9.66302255233 -53.1722719953 -353.253607153 -2.21156833333 -2.25247590333 -2.13304517226 -2.09581590138 -2.0909240347 -1.97610432558 -3.97688004014 -50.8898906367 -49.2156128599 -52.6664069421 -49.6329866081 -44.130298516 -40.8345941808 -48.4542985951 -53.7877851126 -61.4588918019 -43.231568603 -33.5893776456 -35.6133564335 -36.4258207114 -36.8672008707 -36.9712324122 -36.457980466 -35.3948779094 -34.3592086741 -31.8593174294 -28.534111536 -31.1090385553 -33.1023488794 -35.1018928881 -37.2316928826 -38.9549852768 -32.5452248262 -34.6728438115 -37.3678925609 -39.4303461597 -42.1715585651 -44.5622344759 -47.0950821108 -49.5728215297 -51.978085036 -54.8793043641 -56.4346374162 -58.2378019929 -59.7457754332 -60.8425553756 -61.1837401401 -60.8779495058 -59.5691406368 -57.1605560338 -53.3056520012 -47.7648813699 -22.777232193 -23.8326635524 -24.8990284504 -26.0269869277 -27.2786675572 -28.422018208 -29.7342705284 -31.0551944571 -32.4899214944 -33.9537641854 -35.4683921252 -37.0947201017 -38.7634129547 -40.5415890526 -42.3841727469 -45.2086945452 -47.3391733688 -49.5490004277 -51.8726701967 -54.2937597383 -45.1684210557 -46.7827732536 -48.4055557369 -50.1304086491 -51.9455562175 -51.1323613792 -50.3175147306 -49.3118882346 -48.2185245148 -46.9654048431 -45.5779860283 -44.0198705375 -42.2914268647 -40.4049112417 -38.370705407 -39.6694737262 -41.0928086274 -42.5256259187 -44.0070020364 -45.5783094014 -47.1874569758 -48.8503828786 -50.5650704362 -52.3454557712 -54.2819778106 -54.4737521846 -54.7575804422 -54.9470534974 -55.0810444391 -55.198425073 -55.2071489257 -55.1719570493 -55.0609978332 -54.8717134655 -54.5968447604 -56.5344566362 -58.5375851698 -60.5877660375 -62.7098699388 -64.9415048999 -49.4726961826 -50.4955904627 -51.5197934163 -52.5658634155 -53.6531541273 -54.7602656941 -55.8699769377 -57.0241328431 -58.1791408177 -59.3749225397 -60.5978029403 -61.8235697279 -63.0947878816 -64.3923383192 -65.7141802834 -67.0415771135 -68.4176695749 -69.839339171 -71.2471342559 -72.729036979 -83.8994495799 -86.0834183834 -88.3042744445 -90.5739463977 -92.9471383778 -95.3354262371 -97.7848282059 -100.337173872 -102.932360534 -105.572242373 -108.31668371 -111.13364545 -113.998257622 -116.93766405 -119.969455295 -123.075627587 -126.241506371 -129.524376164 -132.873703026 -136.302482229 -62.2058178454 -62.2058178454 -62.2058178454 -62.2058178454 -62.2058178454 -62.2058178454 -62.2058178454 -62.2058178454 -62.2058178454 -62.2058178454 -62.2058178454 -62.2058178454 -62.2058178454 -62.2058178454 -62.2058178454 -62.2058178454 -62.2058178454 -62.2058178454 -62.2058178454 -62.2058178454]"
"ext_total","[-2.58214623333 -2.07258333333 -2.07258333333 -1.71053738333 -1.17483333333 -0.725958333333 0.0849626166667 -2.60836718333 1.60154166667 2.34928761667 5.20261641667 10.5022873667 17.7994254667 27.1106623667 38.4193664167 52.5302873667 68.6029583167 87.8177542667 109.899458317 127.659922013 163.216982659 194.27776128 226.085215603 262.56354518 304.179452833 340.857731203 386.444780026 394.367043612 156.903392847 566.299181667 627.305274097 690.267204828 755.391309099 822.727450965 892.417895674 962.23711996 988.375777271 1062.24730101 1130.70197593 1205.04028058 1281.41971137 1355.82519408 1419.3608035 1485.9988314 1551.06273481 1643.2763064 1722.15351372 1788.25120957 1854.33480757 1920.4052042 1986.43735424 2053.69354954 2122.7283515 2193.24079333 2268.01691727 2346.9547355 2427.17140251 2516.488714 2615.88119865 2727.04643438 2852.64501472 2983.92729474 3130.14619093 3604.87445064 3832.7184304 4090.92809019 4383.62613307 4712.7767218 5081.32642349 5492.36925244 5948.77991635 6456.70259174 7018.85642604 7640.61169002 8327.48759436 9085.87668149 9922.44066237 10845.1146413 11862.4801102 12984.3826176 14221.6966424 14907.0612685 15567.5564596 16230.001858 16895.1706391 18500.0875382 20111.4567668 21729.9443979 23356.6975471 24992.6435759 26638.9473925 28296.2686208 29965.7287855 31668.2743755 33411.0559683 35173.1957536 36955.3780115 38760.9556271 40590.9107265 42447.046632 44331.3037403 46025.0230722 47736.4426616 49477.2333833 51248.2743472 52114.3593827 53013.6791945 53944.6864256 54908.6876001 55906.7364764 56940.102669 58010.0005496 59117.7500669 60264.679668 61452.1527726 62364.2285632 63316.2554135 64312.9681392 65356.0620614 66447.1340674 67587.8364406 68779.9746546 70025.3479868 71325.8376827 72683.3753059 74099.8845251 75579.3513596 77122.0976752 78730.5446731 80406.9670825 82153.7212226 83973.3787973 85868.4421679 87841.6008169 89895.6086543 92350.6759425 94890.0988178 97519.0770606 100240.789609 103058.483519 105975.508495 107746.126472 109536.19847 111362.951058 113227.114928 115129.437364 117070.722103 119051.784726 121073.398098 123136.437207 125241.710556 127390.097617 129277.412126 131201.250482 133164.489046 135167.937319 137212.438037 139298.788934 141427.851223 143600.560026 145817.720963 148666.50719 151598.267667 154605.893146 157691.3353 160856.553825 164103.703658 167434.858755 170852.152105 174357.874893 177954.314065 181643.757769 185428.646799 189311.477098 193294.756518 197381.068049 201573.097552 205873.596576 210285.315515 214811.185218 219454.147518 219528.244182 219528.244182 219528.244182 219528.244182 219528.244182 219528.244182 219528.244182 219528.244182 219528.244182 219528.244182 219528.244182 219528.244182 219528.244182 219528.244182 219528.244182 219528.244182 219528.244182 219528.244182 219528.244182 219528.244182]"
"fleet_reduction",0
"fossil_frac","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.9867 0.9734 0.9601 0.9468 0.9335 0.9202 0.9069 0.8936 0.8803 0.867 0.8537 0.8404 0.8271 0.8138 0.8 0.7667 0.7334 0.7001 0.6668 0.6335 0.6002 0.5669 0.5336 0.5003 0.467 0.4337 0.4004 0.3671 0.3338 0.3 0.2875 0.275 0.2625 0.25 0.2375 0.225 0.2125 0.2 0.1875 0.175 0.1625 0.15 0.1375 0.125 0.1125 0.1 0.0875 0.075 0.0625 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05]"
"frac",0.983333333333
"frontier_km","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62 64 66 68 70 72 74 76 78 80 82 84 86 88 90 92 94 96 98 100 102 104 106 108 110 112 114 116 118 120 122 124 126 128 130 132 134 136 138 140 142 144 146 148 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150 150]"
"fsp.power_kw",40
"fsp.mass_kg",6600
"fsp_count","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 30 160 1050 1050 1050 1050 1050 1050 1050 1050 1161 1264 1365 1440 1475 1452 1342 1100 677 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20]"
"gc","[0.15 0.2 0.3]"
"geo_insurance_per_yr",15000
"geo_threshold",0.01
"gval",25000
"h2_attribution",0.5
"h2_co2_mult",12
"h2_per_gw_yr",150000
"haul_25","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 4 25 167 167 167 167 167 167 167 167 206 253 312 383 472 575 701 854 1040 1267 1462 1686 1945 2243 2586 2981 3437 3961 4565 5261 6062 6983 8044 9264 10667 11819 13093 14503 16061 17783 19687 21791 24115 26681 29515 32643 36096 39904 44105 48737 53842 59468 65665 72489 80001 82355 84755 87198 89684 92212 94780 97386 100028 102703 105410 108144 110904 113684 116481 119291 124883 130738 136867 143283 150000 155290 160767 166436 172305 178382 184672 191185 197927 204907 212133 219613 227358 235376 243676 252269 261166 270376 279910 289781 300000 314065 328788 344202 360338 377231 394915 413429 432810 453101 474342 496579 519859 544230 569744 596454 624415 653688 684333 716415 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000 750000]"
"hauler.mass_kg",1450
"hauler.throughput_yr",1500
"hauler.life_yr",10
"hauler.maint_kg_yr",9
"hauler_ore_frac","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.99 0.98 0.97 0.96 0.95 0.94 0.93 0.92 0.91 0.9 0.89 0.88 0.87 0.86 0.85 0.84 0.83 0.82 0.81 0.8 0.79 0.78 0.77 0.76 0.75 0.74 0.73 0.72 0.71 0.7 0.69 0.68 0.67 0.66 0.65 0.64 0.63 0.62 0.61 0.6 0.59 0.58 0.57 0.56 0.55 0.54 0.53 0.52 0.51 0.5 0.49 0.48 0.47 0.46 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45]"
"haulers_needed","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 4 25 167 167 167 167 167 167 167 167 206 253 312 383 472 575 701 854 1040 1267 1462 1686 1945 2243 2586 2981 3437 3961 4565 5261 6062 6983 8044 9264 10667 11819 13093 14503 16061 17783 19687 21791 24115 26681 29515 32643 36096 39904 44105 48737 53842 59468 65665 72489 80001 82355 84755 87198 89684 92212 94780 97386 100028 102703 105410 108144 110904 113684 116481 119291 124883 130738 136867 143283 150000 155290 160767 166436 172305 178382 184672 191185 197927 204907 212133 219613 227358 235376 243676 252269 261166 270376 279910 289781 300000 310580 321533 332871 344610 356763 369344 382369 395853 409813 424265 439226 454715 470751 487352 504538 522331 540751 559820 579562 600000 612289 624828 637625 650684 664010 677609 691486 705648 720100 734847 749897 765255 780928 796921 813242 829898 846894 864239 881938 900001 923284 947169 971673 996810 1022598 1049053 1076192 1104033 1132595 1161896 1191954 1222790 1254424 1286876 1320168 1354321 1389358 1425301 1462174 1500000 1500000 1500000 1500000 1500000 1500000 1500000 1500000 1500000 1500000 1500000 1500000 1500000 1500000 1500000 1500000 1500000 1500000 1500000 1500000 1500000]"
"hubs_needed","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 4 4 5 6 8 9 11 13 15 17 20 23 26 30 35 40 46 53 61 70 81 93 107 119 131 146 161 178 197 218 242 267 296 327 361 400 442 488 539 595 657 725 801 824 848 872 897 923 948 974 1001 1028 1055 1082 1110 1137 1165 1193 1249 1308 1369 1433 1500 1553 1608 1665 1724 1784 1847 1912 1980 2050 2122 2197 2274 2354 2437 2523 2612 2704 2800 2898 3000 3106 3216 3329 3447 3568 3694 3824 3959 4099 4243 4393 4548 4708 4874 5046 5224 5408 5599 5796 6000 6123 6249 6377 6507 6641 6777 6915 7057 7201 7349 7499 7653 7810 7970 8133 8299 8469 8643 8820 9001 9233 9472 9717 9969 10226 10491 10762 11041 11326 11619 11920 12228 12545 12869 13202 13544 13894 14254 14622 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000]"
"i",201
"i160",161
"i200",201
"idx",13
"insitu_25","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.803975 23.57565 241.88445 0 0 0 0 0 0 0 239.488425 315.6273 435.736275 570.27705 748.168875 1023.37475176 1348.50547718 1757.38044834 2293.58858333 2991.55958938 2785.05870867 3399.81679126 4146.77032634 5036.72975053 6126.29087873 7412.9958654 8960.57748275 10836.9990555 13074.9835092 15754.6827195 18451.9392156 21574.9908098 25266.0379379 29538.6584183 34565.3685304 29964.7961633 33733.4339432 37973.7692435 42746.5064381 48119.0042003 54209.2991913 61009.9740245 68668.9678739 77311.8696782 87043.9645585 97970.9218145 110307.541219 124167.638291 139778.696822 157342.562164 177121.803686 199388.620399 224446.170024 252611.215843 284387.795421 128161.832523 134553.880804 141325.373945 148383.925632 155835.769785 163611.084105 171817.635043 180387.170757 189452.615086 198897.795111 208854.02535 219308.502656 230241.480865 241791.547774 253842.535016 249050.425717 260723.673804 272966.644653 285735.608912 299162.645962 235581.391768 243887.21917 252481.265951 261393.231826 270600.008257 281864.132959 293575.064004 305763.484011 318440.742938 331641.149464 345374.334479 359679.071175 374536.515751 389984.371725 406089.21387 420413.792261 435246.27196 450564.427819 466481.950426 482919.224184 631417.423536 659826.05184 689554.211901 720609.250153 753101.510015 788576.327619 825750.226308 864636.630423 905443.452277 948158.274929 992907.911458 1039793.57745 1088915.7627 1140375.06435 1194275.49974 1248329.79802 1304919.93592 1364054.13014 1425851.93285 1490541.76037 117165.661318 119563.843042 122013.520184 124512.305964 127061.964926 129664.280828 132319.40403 135029.984399 137795.38622 140616.647609 143497.307446 146435.967303 149435.383397 152495.028537 155618.531088 158806.236946 162057.689516 165377.415705 168763.355428 172220.912613 222001.519453 227744.476626 233637.184241 239680.673388 245881.851481 252242.760099 258768.015906 265462.333614 272330.528525 279375.866134 286602.544296 294017.348965 301623.871504 309426.644069 317431.969063 325643.789668 334068.651963 342710.74911 351576.88363 360671.511765 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
